#{"t_start": 1754444974.287548, "env_id": "None"}
r,l,t
-20.181086,8,18.397227
-33.3293,7,18.397227
-30.486862,5,18.397227
-36.85519,6,18.40321
-40.295616,6,18.40321
-38.341732,6,18.40321
-35.932053,6,18.408199
-32.699013,6,18.41119
-38.918327,6,18.414269
-37.680084,6,18.414269
-30.564955,7,18.416264
-36.876087,6,18.419256
-30.478811,6,18.419256
-35.95946,6,18.419256
-33.070286,6,18.424243
-25.444393,5,18.427235
-26.27087,5,18.427235
-36.08646,8,18.432221
-41.48503,6,18.432221
-32.442894,6,18.435223
-37.1388,6,18.435223
-26.55459,7,18.438216
-34.450253,6,18.441209
-41.362274,6,18.444199
-32.382843,6,18.444199
-34.680912,6,18.449186
-32.42617,5,18.449186
-36.83586,6,18.449186
-36.27038,6,18.452179
-19.092983,7,18.458023
-37.940052,6,18.458023
-31.58508,6,18.461015
-31.677916,6,18.461015
-39.111465,6,18.466002
-39.108383,6,18.466002
-38.421795,6,18.466002
-27.343153,7,18.470988
-37.202473,6,18.474274
-33.71173,7,18.477266
-30.519396,6,18.477266
-25.123117,7,18.480257
-28.900251,5,18.480257
-41.578957,6,18.483249
-39.243515,6,18.483249
-33.299076,7,18.491228
-36.223743,6,18.492225
-36.596733,6,18.495303
-34.909203,6,18.498294
-29.045742,6,18.498294
-37.581635,7,18.498294
-35.96173,6,18.500289
-27.596123,7,18.503281
-33.68358,6,18.508268
-36.81911,7,18.511261
-40.45347,6,18.511261
-33.899136,6,18.514052
-39.563084,6,18.515049
-31.94138,7,18.517044
-36.250927,6,18.517044
-25.043705,6,18.520036
-41.052357,5,18.523028
-36.5273,6,18.528014
-42.870907,6,18.528014
-39.48825,6,18.531006
-39.913364,6,18.531006
-37.329548,5,18.534087
-32.005104,6,18.534087
-36.97563,7,18.537077
-33.730328,6,18.54007
-27.07483,6,18.546054
-43.441654,6,18.546054
-36.898148,6,18.549046
-40.694305,6,18.55104
-39.93946,6,18.55104
-33.174244,7,18.552038
-31.124928,6,18.555114
-40.597847,7,18.5601
-37.83935,6,18.563093
-35.82904,6,18.563093
-41.21055,6,18.566085
-33.57179,6,18.569076
-33.708817,6,18.569076
-38.475746,6,18.569076
-43.772163,6,18.572101
-36.62827,6,18.580353
-38.32918,6,18.580353
-37.84585,5,18.580353
-29.956709,7,18.580353
-39.281166,5,18.583344
-31.531301,6,18.586337
-36.12665,6,18.586337
-41.269455,6,18.589328
-39.37863,6,18.598079
-32.53446,6,18.598079
-30.55238,6,18.598079
-34.61454,7,18.601071
-32.572395,6,18.601071
-30.459614,5,18.601071
-28.711828,5,18.603065
-32.913174,7,18.606058
-21.445787,5,18.611044
-30.420116,5,18.614085
-25.541561,6,18.614085
-35.086742,6,18.617075
-26.71767,7,18.617075
-32.01189,6,18.617075
-28.571924,6,18.622062
-40.07406,7,18.623095
-36.24541,6,18.628047
-41.15211,5,18.628047
-29.799095,6,18.630041
-38.984436,6,18.633409
-32.802906,6,18.633409
-43.960228,6,18.633409
-31.397943,6,18.638394
-20.319227,7,18.641386
-29.470774,6,18.644379
-24.225761,6,18.644379
-26.010855,6,18.646373
-38.05517,6,18.649365
-32.8152,6,18.649365
-38.54111,6,18.649365
-37.436443,6,18.655141
-36.538364,6,18.658131
-27.60716,6,18.661124
-40.299538,6,18.661124
-36.291264,6,18.663118
-31.430143,5,18.663118
-38.243393,6,18.666111
-22.943518,6,18.666111
-39.203987,6,18.671097
-38.81048,6,18.674416
-25.539513,6,18.67641
-36.108917,7,18.679403
-29.115345,6,18.679403
-31.59854,6,18.682395
-31.30585,7,18.682395
-37.60838,5,18.687381
-39.651543,8,18.687381
-38.354534,6,18.687381
-32.929905,5,18.690374
-32.02424,6,18.696147
-39.585495,7,18.699139
-44.63555,6,18.699139
-36.969566,6,18.699139
-38.277782,6,18.705123
-38.044853,6,18.705123
-36.716,6,18.705123
-34.041924,6,18.708115
-35.047176,6,18.713087
-38.08204,6,18.716079
-28.784761,7,18.719072
-29.015951,7,18.719072
-36.509552,6,18.722064
-36.393566,6,18.722064
-36.408257,6,18.722064
-38.72109,6,18.725056
-32.353687,7,18.734138
-41.25185,6,18.737128
-31.540216,5,18.737128
-34.699184,6,18.737128
-35.54378,6,18.740121
-34.46543,8,18.740121
-37.04421,6,18.743112
-33.692978,7,18.743112
-27.232931,5,18.7481
-33.410927,6,18.753448
-39.12729,6,18.753448
-31.556847,6,18.75644
-38.12388,6,18.75644
-37.984314,6,18.759433
-32.874763,8,18.759433
-35.614567,7,18.762424
-31.749102,6,18.765417
-38.326767,6,18.770404
-24.652464,7,18.773144
-29.685204,6,18.773144
-37.407837,6,18.776137
-35.373604,6,18.776137
-34.120358,7,18.776137
-39.48236,7,18.781122
-35.449585,6,18.781122
-33.253674,5,18.78714
-34.791275,6,18.78714
-30.82699,6,18.792094
-37.06466,7,18.792094
-34.262268,7,18.79512
-40.284317,6,18.797113
-32.7219,8,18.798111
-27.793896,5,18.800105
-38.48726,6,18.80313
-35.824493,8,18.80313
-34.72383,6,18.808085
-39.45776,6,18.811077
-32.96293,7,18.811077
-40.71751,6,18.814137
-29.238867,6,18.814137
-31.691525,6,18.817131
-44.944626,6,18.820122
-28.219147,6,18.820122
-31.506777,5,18.825141
-30.53051,7,18.827103
-34.153553,6,18.830128
-32.8138,7,18.830128
-35.127926,6,18.833401
-26.613947,7,18.833401
-36.506496,7,18.838423
-29.078003,7,18.838423
-37.780655,6,18.840383
-34.059303,6,18.845371
-34.809055,7,18.845371
-33.77284,6,18.845371
-32.919746,6,18.848395
-43.80498,6,18.848395
-29.898598,6,18.853153
-39.31087,6,18.853153
-39.460594,6,18.856146
-38.255547,6,18.861167
-39.881813,7,18.863126
-38.319763,7,18.866151
-40.817497,8,18.866151
-39.76264,6,18.868113
-33.619053,7,18.871105
-24.83184,6,18.871105
-33.848827,6,18.876136
-22.291994,6,18.879128
-33.885033,6,18.881122
-21.979301,5,18.882156
-38.033684,6,18.882156
-37.045547,6,18.886111
-46.241417,15,18.886111
-34.406128,6,18.887107
-36.97575,6,18.891096
-29.843678,6,18.893836
-36.896122,6,18.896828
-28.91138,7,18.898823
-29.014473,7,18.898823
-32.642643,6,18.901848
-26.793303,7,18.903813
-25.005508,8,18.906835
-32.082493,6,18.906835
-40.5351,6,18.908797
-32.463085,6,18.910792
-34.83788,6,18.914147
-36.47452,6,18.914147
-37.911488,6,18.916141
-39.035625,6,18.918135
-32.833694,6,18.921164
-34.076077,6,18.921164
-40.701748,6,18.924152
-41.616257,6,18.929139
-35.38261,7,18.929139
-40.48353,6,18.929139
-33.47712,6,18.931101
-29.221977,5,18.931101
-41.107864,6,18.936177
-32.985535,7,18.940132
-21.7123,6,18.943125
-32.81727,6,18.943125
-33.739754,6,18.943125
-32.5896,10,18.946148
-30.136927,6,18.946148
-38.62836,7,18.94811
-45.208958,6,18.951136
-38.978756,6,18.955492
-38.74505,6,18.958485
-37.16571,6,18.958485
-40.709206,6,18.960479
-29.547602,6,18.960479
-37.6807,7,18.960479
-41.513725,6,18.96351
-32.024273,6,18.965465
-30.940317,6,18.970453
-35.898724,6,18.973472
-30.594288,6,18.973472
-32.673393,5,18.973472
-37.231407,6,18.9755
-36.91045,6,18.976497
-31.514828,7,18.980453
-36.711765,6,18.981452
-36.381664,6,18.98544
-37.77666,6,18.988465
-41.420685,6,18.988465
-25.692274,6,18.990427
-32.230286,6,18.990427
-31.801567,7,18.990427
-39.349792,6,18.996193
-28.98584,6,18.996193
-33.57339,6,19.000149
-40.982265,6,19.003175
-34.236286,6,19.005136
-32.80462,7,19.005136
-37.782814,6,19.005136
-22.84275,7,19.008161
-36.138805,6,19.011154
-24.045147,7,19.013251
-41.28364,6,19.016276
-36.179592,6,19.019268
-35.672016,6,19.021229
-30.595371,6,19.021229
-34.439693,6,19.021229
-37.24116,7,19.026248
-38.161343,6,19.026248
-27.034376,7,19.030206
-45.599007,6,19.033209
-32.472095,7,19.033209
-35.496086,6,19.036234
-37.872063,6,19.036234
-28.820522,7,19.038196
-35.35972,6,19.041223
-33.278244,6,19.041223
-33.279594,5,19.046208
-32.57687,6,19.04817
-35.7419,7,19.04817
-32.348087,6,19.051194
-38.80809,6,19.051194
-33.350567,6,19.053192
-30.286379,6,19.056218
-28.64706,6,19.056218
-38.235497,6,19.061171
-25.83048,5,19.061171
-35.88067,6,19.063165
-24.369574,5,19.063165
-35.599934,6,19.06619
-28.557215,6,19.07118
-31.509586,7,19.07118
-37.11414,6,19.07118
-39.782696,6,19.076214
-35.247295,5,19.076214
-39.887424,6,19.076214
-34.27688,6,19.081197
-31.489779,5,19.083159
-31.976662,6,19.086166
-33.015663,6,19.086166
-34.128296,10,19.088146
-34.60865,6,19.090141
-36.800476,6,19.090141
-27.835087,7,19.093202
-34.00645,5,19.096226
-39.37894,6,19.096226
-44.27053,6,19.10118
-39.491898,6,19.103206
-30.548647,7,19.103206
-34.47048,7,19.108161
-33.470596,7,19.108161
-37.776592,7,19.110155
-38.831158,6,19.110155
-31.819773,6,19.110155
-31.630821,6,19.115245
-40.040497,6,19.118236
-36.88413,7,19.120197
-29.93612,5,19.123224
-37.05356,6,19.123224
-31.160423,7,19.125185
-28.883003,6,19.125185
-26.223352,7,19.128208
-32.751984,7,19.13345
-29.416773,7,19.135445
-38.61313,6,19.135445
-28.989922,6,19.138475
-26.230837,6,19.138475
-43.9737,6,19.140431
-28.567556,6,19.141461
-33.451687,7,19.145418
-34.68231,6,19.148411
-38.75093,6,19.150405
-37.554314,6,19.150405
-28.134605,5,19.150405
-34.292583,7,19.156288
-36.836678,6,19.156288
-37.821598,6,19.156288
-35.465614,6,19.160242
-39.04484,6,19.163267
-37.915512,6,19.165229
-31.547714,6,19.165229
-37.495987,7,19.168254
-29.444204,5,19.168254
-34.944088,6,19.170215
-33.993576,6,19.170215
-36.580654,6,19.175192
-39.177658,6,19.17815
-30.744581,5,19.17815
-30.80747,6,19.18317
-30.637514,6,19.18317
-28.64753,7,19.18317
-36.946632,6,19.186161
-35.815117,6,19.186161
-36.482563,6,19.190117
-32.12727,6,19.193109
-30.955072,6,19.193109
-35.234535,6,19.198097
-32.041016,6,19.198097
-33.291054,5,19.198097
-36.827015,6,19.198097
-37.038517,7,19.203116
-43.561047,6,19.205077
-42.06893,6,19.208102
-28.50703,6,19.208102
-32.663284,5,19.210064
-36.980553,6,19.213214
-35.768154,6,19.213214
-41.599987,6,19.213214
-35.875004,6,19.218201
-26.86591,5,19.221232
-34.67368,6,19.221232
-42.956852,6,19.22322
-31.082031,6,19.225182
-36.65783,6,19.228174
-33.36693,6,19.228174
-40.729122,6,19.228174
-31.397924,6,19.23324
-40.869297,5,19.235293
-38.950375,6,19.235293
-32.679333,7,19.237287
-47.607376,6,19.240312
-35.90421,6,19.242274
-37.972763,6,19.242274
-26.613966,6,19.242274
-42.198227,6,19.247297
-44.291515,6,19.249255
-31.850939,5,19.250288
-36.39333,7,19.25228
-36.909695,6,19.254456
-30.643005,6,19.257481
-32.302338,6,19.257481
-29.490206,7,19.259444
-38.92388,6,19.262468
-37.018276,6,19.264462
-37.65659,6,19.264462
-38.721737,6,19.266424
-35.3292,5,19.269449
-34.230087,6,19.271411
-44.63395,7,19.271411
-30.51122,6,19.273448
-34.36193,6,19.276473
-28.642076,5,19.278435
-33.696648,7,19.28146
-26.026648,7,19.28146
-32.094063,6,19.283454
-26.11644,5,19.283454
-34.789955,6,19.285416
-37.563625,6,19.290403
-28.686417,7,19.290403
-32.682976,6,19.293309
-41.299034,6,19.295547
-37.08717,6,19.295547
-32.573837,6,19.29751
-24.781862,6,19.29751
-31.792233,6,19.300502
-31.139956,6,19.304491
-30.752188,7,19.307516
-40.285076,6,19.307516
-43.4315,6,19.309515
-37.109856,6,19.309515
-31.115883,6,19.312503
-37.858913,6,19.312503
-44.793953,6,19.314547
-32.475224,6,19.318536
-38.89919,6,19.321561
-34.444225,6,19.324521
-37.440525,5,19.324521
-38.86653,6,19.324521
-33.25081,7,19.324521
-32.58201,6,19.326515
-40.804737,6,19.32954
-31.568136,5,19.331501
-34.48313,5,19.334583
-29.709911,6,19.33957
-33.29581,7,19.341563
-33.224026,7,19.341563
-36.376205,6,19.343526
-35.105022,7,19.343526
-38.412167,7,19.348513
-34.98656,7,19.351537
-27.128504,11,19.351537
-29.266455,7,19.356267
-38.367855,6,19.356267
-29.182299,7,19.358226
-38.531456,6,19.358226
-37.026455,6,19.358226
-33.203953,6,19.363246
-37.50809,6,19.366238
-37.358555,6,19.366238
-42.55155,6,19.370194
-36.130318,6,19.370194
-35.37093,6,19.373538
-37.104687,7,19.375533
-32.615826,7,19.375533
-33.972412,6,19.378525
-34.31012,6,19.38052
-36.911156,6,19.38052
-31.11281,6,19.385506
-37.87091,6,19.385506
-28.003223,7,19.390494
-34.93948,6,19.390494
-32.31138,6,19.393399
-34.32585,7,19.393399
-34.174004,6,19.395394
-34.759464,6,19.40038
-29.71109,8,19.40038
-38.281754,6,19.40038
-33.71884,5,19.405367
-36.969887,6,19.405367
-30.046,7,19.408392
-37.93047,6,19.408392
-39.777084,6,19.410356
-32.262314,6,19.415613
-29.640095,6,19.415613
-38.237774,6,19.415613
-34.53607,6,19.422561
-35.834408,7,19.422561
-33.500908,7,19.422561
-39.394688,6,19.425586
-35.88374,7,19.425586
-34.00165,6,19.430572
-37.61598,6,19.430572
-33.983917,6,19.430572
-34.930923,6,19.437367
-37.053894,6,19.437367
-40.249218,6,19.437367
-38.422962,6,19.439322
-38.411907,7,19.442347
-30.640928,6,19.444309
-36.229282,6,19.444309
-28.850754,5,19.449328
-41.800114,6,19.45129
-28.57696,7,19.453533
-34.656696,10,19.453533
-35.045227,6,19.453533
-29.921623,8,19.460515
-29.789274,7,19.460515
-34.11302,7,19.460515
-32.816883,6,19.463542
-30.577065,6,19.465501
-30.147802,6,19.467495
-28.276768,7,19.470488
-38.023754,7,19.470488
-37.548355,6,19.475384
-31.230175,6,19.475384
-41.133327,6,19.475384
-39.237827,6,19.478415
-35.959362,5,19.483122
-29.80041,7,19.483122
-33.352684,7,19.485116
-29.619703,6,19.486114
-22.079012,5,19.488109
-34.153976,6,19.493095
-45.24467,7,19.493095
-33.44981,8,19.494616
-34.482246,7,19.499603
-37.538517,7,19.499603
-34.011524,6,19.499603
-40.8875,6,19.499603
-38.93004,6,19.502595
-30.209116,6,19.506584
-32.31285,7,19.509576
-29.813839,7,19.511571
-37.21811,5,19.511571
-34.332817,6,19.51435
-32.20956,6,19.51435
-39.229263,6,19.51435
-29.362589,7,19.519337
-28.213646,5,19.519337
-32.143684,6,19.524323
-38.468517,5,19.527316
-38.06695,6,19.527316
-41.7437,6,19.52931
-37.882698,6,19.52931
-39.147995,6,19.534614
-26.784395,5,19.53661
-28.85415,7,19.53661
-36.444298,10,19.53661
-32.579514,6,19.541596
-41.95218,6,19.543591
-37.59797,7,19.543591
-33.955593,6,19.543591
-39.342464,6,19.548893
-32.594032,6,19.550891
-33.967075,6,19.55192
-35.212673,7,19.553548
-29.2911,6,19.556541
-34.73922,6,19.558536
-31.385946,7,19.56156
-33.733486,7,19.56156
-31.724035,5,19.563522
-36.127808,5,19.566514
-32.05501,7,19.566514
-37.248028,6,19.566514
-32.28883,5,19.568508
-38.66158,6,19.573288
-33.30801,6,19.576313
-32.042934,6,19.576313
-29.311365,5,19.57831
-33.47454,6,19.57831
-24.684004,7,19.583262
-35.25647,7,19.583262
-36.77772,6,19.583262
-34.37042,6,19.588281
-39.553032,6,19.590243
-35.227783,6,19.590243
-37.909584,6,19.593641
-45.135006,6,19.597656
-26.849796,7,19.600649
-27.992613,7,19.600649
-31.962944,6,19.602643
-27.514933,6,19.605667
-39.28601,6,19.605667
-31.771774,6,19.607629
-38.04813,6,19.612648
-30.947763,6,19.615429
-35.068844,7,19.618423
-53.9482,16,19.618423
-37.98333,6,19.618423
-36.369057,6,19.620382
-31.400158,6,19.620382
-32.537453,6,19.623406
-39.33181,5,19.627362
-33.80203,5,19.630394
-33.350834,8,19.632349
-35.413486,6,19.632349
-32.507336,6,19.635374
-34.071793,7,19.635374
-40.043385,6,19.635374
-35.85696,6,19.637336
-41.73484,6,19.642354
-35.28031,6,19.647345
-43.120106,6,19.647345
-34.462624,7,19.647345
-34.181293,6,19.649304
-35.56337,6,19.649304
-40.65679,6,19.65233
-45.412743,6,19.656394
-30.147448,6,19.661381
-42.17348,6,19.661381
-25.920786,5,19.661381
-37.747574,6,19.664408
-33.09073,7,19.664408
-34.241085,6,19.6664
-43.30516,6,19.671387
-28.806509,6,19.675551
-35.76971,6,19.675551
-24.94893,5,19.678577
-42.558308,6,19.678577
-32.529774,7,19.678577
-32.821404,6,19.678577
-64.47895,19,19.680537
-36.276287,7,19.687519
-33.613224,6,19.689513
-38.132347,6,19.689513
-34.580357,6,19.692537
-34.005486,6,19.692537
-31.23928,6,19.692537
-32.84588,6,19.692537
-28.702421,7,19.697027
-39.47447,6,19.704009
-39.519157,6,19.704009
-39.20844,8,19.707033
-32.86754,6,19.707033
-37.977303,6,19.707033
-37.8224,6,19.707033
-42.211845,7,19.708995
-29.918034,5,19.708995
-38.01226,6,19.718539
-35.4648,6,19.718539
-40.333363,6,19.720533
-30.002687,5,19.720533
-36.02661,6,19.720533
-41.459946,6,19.720533
-41.62321,6,19.721563
-24.476002,6,19.723557
-47.99076,7,19.735114
-30.864819,6,19.735114
-34.65958,7,19.735114
-35.33625,6,19.735114
-35.578045,6,19.735114
-30.284397,6,19.735114
-39.782543,6,19.735114
-37.599194,6,19.738111
-27.391256,5,19.746052
-27.429987,6,19.749045
-39.880566,6,19.749045
-38.50842,6,19.749045
-31.656715,6,19.749045
-32.663624,6,19.749045
-34.5629,6,19.752069
-34.90716,7,19.752069
-37.044296,6,19.791924
-33.690838,6,19.795057
-40.013203,6,19.795057
-29.093771,6,19.795057
-26.453543,6,19.795057
-38.586403,6,19.795057
-36.644768,6,19.797017
-38.47524,6,19.797017
-29.668613,5,19.806033
-34.87145,6,19.806033
-28.33103,6,19.807987
-34.735794,6,19.807987
-32.428036,6,19.807987
-43.63171,7,19.811026
-32.730373,6,19.811026
-22.850983,7,19.813519
-32.030594,6,19.819771
-38.52919,6,19.819771
-34.395054,5,19.819771
-33.67878,6,19.821731
-34.635315,6,19.821731
-36.81704,6,19.824724
-29.633574,6,19.826754
-31.029734,6,19.833725
-36.63144,10,19.833725
-42.924385,6,19.833725
-31.579166,7,19.836752
-45.202724,6,19.836752
-42.404774,7,19.838713
-37.658802,6,19.838713
-37.251755,6,19.847689
-36.503983,6,19.847689
-29.167223,6,19.847689
-25.52789,10,19.850716
-36.242046,6,19.850716
-39.452133,6,19.850716
-34.183105,6,19.853558
-40.046116,6,19.853558
-38.974453,6,19.862843
-37.125633,6,19.862843
-36.832115,6,19.862843
-35.024216,6,19.865835
-30.923248,6,19.865835
-37.27944,7,19.867797
-25.592022,6,19.867797
-36.266243,6,19.867797
-29.256233,6,19.877802
-28.654226,5,19.877802
-32.97729,6,19.879771
-36.710316,7,19.879771
-27.192501,7,19.8808
-29.53921,6,19.882763
-30.911797,6,19.882763
-33.8756,8,19.887783
-30.959595,5,19.892736
-37.01674,6,19.892736
-34.450157,6,19.892736
-29.838266,6,19.894793
-37.497227,6,19.897786
-33.68208,7,19.899779
-37.933704,8,19.899779
-36.838783,6,19.902771
-26.680384,5,19.906727
-36.411373,6,19.906727
-43.35364,6,19.906727
-35.68015,7,19.909719
-35.361023,6,19.911713
-41.502026,6,19.914608
-27.212746,6,19.914608
-38.704754,6,19.916604
-38.7199,6,19.921622
-30.424019,7,19.923585
-42.08284,6,19.923585
-28.732727,7,19.928605
-31.380535,7,19.930566
-34.43524,10,19.930566
-32.900867,7,19.930566
-30.93423,6,19.930566
-38.154182,6,19.935724
-35.215294,6,19.938681
-30.827677,6,19.938681
-42.593735,6,19.942674
-31.062391,6,19.945664
-37.82876,6,19.945664
-29.443586,6,19.945664
-35.49814,8,19.950651
-28.01911,6,19.950651
-37.562702,7,19.955794
-34.807453,7,19.955794
-30.816011,6,19.957822
-29.396637,7,19.962775
-34.20203,7,19.962775
-44.646976,6,19.964771
-41.140217,6,19.964771
-33.250786,6,19.969756
-34.141777,6,19.969756
-32.361877,6,19.971753
-25.326286,6,19.976775
-24.539825,6,19.976775
-40.413105,6,19.979762
-31.221176,6,19.979762
-30.764124,5,19.981758
-39.44607,6,19.984748
-40.70893,5,19.984748
-62.56885,17,19.986744
-39.145935,6,19.99173
-36.428173,6,19.99173
-33.74502,6,19.994619
-37.960594,6,19.994619
-39.83065,6,19.99861
-28.302153,7,19.99861
-36.4816,6,20.0016
-30.76935,8,20.003628
-31.544008,6,20.005591
-37.121487,6,20.008615
-36.366993,7,20.008615
-40.063,6,20.008615
-31.122702,6,20.013774
-28.61106,6,20.013774
-32.84147,6,20.015769
-34.76841,6,20.018762
-20.792324,5,20.018762
-35.80437,6,20.022752
-32.523487,6,20.022752
-41.01859,7,20.025778
-35.20765,6,20.027739
-42.162247,5,20.030731
-37.958168,7,20.030731
-28.830965,6,20.030731
-28.292131,6,20.033549
-37.34657,6,20.038535
-38.811348,6,20.038535
-39.23071,6,20.040568
-46.834103,6,20.042526
-34.89952,6,20.045516
-30.121904,6,20.045516
-35.352844,6,20.045516
-36.421402,6,20.047513
-41.194202,6,20.052506
-33.4942,6,20.052506
-37.10591,6,20.055559
-34.78194,6,20.057558
-43.711155,6,20.060548
-44.674156,6,20.060548
-26.188684,7,20.062544
-35.36391,7,20.065535
-40.90698,6,20.067529
-37.797974,6,20.067529
-29.767284,6,20.070637
-39.092056,6,20.072635
-32.307777,6,20.074842
-29.734423,6,20.077833
-39.08103,6,20.082821
-24.806988,6,20.082821
-28.909414,6,20.084816
-32.978935,8,20.084816
-30.492321,6,20.087807
-29.644342,6,20.089801
-32.91572,7,20.09506
-35.512623,6,20.097059
-32.691753,6,20.100049
-36.964626,6,20.100049
-44.232986,7,20.100049
-37.51725,6,20.104038
-31.885117,7,20.104038
-71.33955,20,20.109026
-35.262455,6,20.109026
-29.762056,5,20.109026
-37.51379,6,20.113677
-37.287296,6,20.113677
-31.042728,7,20.116717
-31.400469,6,20.118715
-35.727146,7,20.120711
-29.847801,6,20.123701
-34.52532,6,20.123701
-34.42559,7,20.125697
-32.3029,6,20.128687
-24.28393,6,20.128687
-33.691895,6,20.130684
-37.29042,5,20.133821
-31.06394,7,20.136179
-38.410465,6,20.138178
-36.321083,6,20.138178
-36.546497,6,20.14343
-38.66726,7,20.14343
-38.62635,6,20.146425
-49.32406,7,20.146425
-30.912699,6,20.14842
-33.040764,6,20.150415
-33.48331,6,20.153573
-35.64905,6,20.153573
-35.50616,5,20.155901
-28.222605,6,20.157899
-41.573444,6,20.159895
-34.18763,7,20.162918
-38.477283,6,20.162918
-36.542053,6,20.164881
-29.939903,6,20.167872
-32.08164,6,20.170865
-34.09547,7,20.170865
-30.067417,6,20.17385
-37.040012,6,20.178837
-36.924988,6,20.178837
-42.88098,7,20.178837
-35.48349,6,20.180833
-26.534554,5,20.183823
-29.495087,6,20.183823
-38.17303,7,20.188811
-34.356262,7,20.190805
-38.260628,6,20.193691
-31.760775,6,20.193691
-30.56823,6,20.193691
-36.6918,6,20.196685
-43.27568,6,20.198714
-38.478832,6,20.198714
-32.56611,6,20.20374
-33.16071,5,20.206766
-28.479464,6,20.206766
-32.263355,6,20.208727
-36.039593,6,20.211719
-27.41167,7,20.211719
-26.820549,6,20.214827
-33.94352,7,20.216823
-37.53077,6,20.219814
-50.083405,6,20.222858
-36.110725,6,20.222858
-39.32982,6,20.227264
-34.92777,8,20.230255
-35.66798,7,20.230255
-37.631573,6,20.230255
-36.277252,6,20.232282
-37.045216,6,20.23491
-31.18566,6,20.236905
-26.857635,6,20.241892
-38.033154,9,20.244907
-35.635963,6,20.24688
-32.252155,7,20.247875
-30.665865,7,20.247875
-34.72642,7,20.247875
-33.25367,6,20.249872
-31.329695,7,20.25485
-32.11789,6,20.256846
-38.1154,6,20.259837
-23.592232,5,20.259837
-42.708206,6,20.261834
-31.422092,5,20.261834
-29.361511,6,20.261834
-42.569965,6,20.261834
-30.435816,6,20.268814
-39.036102,6,20.273868
-36.0865,7,20.273868
-38.525944,6,20.273868
-38.426815,6,20.27686
-38.9628,6,20.27686
-32.01918,7,20.278856
-32.821774,7,20.278856
-43.284386,6,20.283874
-32.188583,5,20.285837
-30.845057,6,20.288861
-37.147686,6,20.288861
-33.244057,6,20.290824
-21.646019,6,20.290824
-39.627934,6,20.293737
-42.742096,6,20.293737
-35.52492,7,20.300719
-31.471106,6,20.300719
-24.096659,6,20.30371
-32.141525,6,20.30371
-31.015656,6,20.305705
-31.650099,6,20.305705
-37.615158,6,20.308696
-34.6885,7,20.310693
-30.979712,5,20.313781
-32.10828,6,20.315776
-36.328533,6,20.317771
-29.96282,6,20.31877
-36.376858,6,20.320797
-32.586395,7,20.323756
-36.457565,6,20.325751
-23.82869,7,20.325751
-37.95227,6,20.328742
-37.17174,7,20.332732
-36.337708,6,20.335808
-37.39843,7,20.335808
-33.785744,8,20.337806
-36.94461,6,20.338835
-36.715923,6,20.340991
-28.19828,5,20.340991
-41.746902,7,20.342989
-25.481,6,20.346978
-32.13339,6,20.349969
-38.645786,6,20.351964
-38.55859,6,20.351964
-42.745846,6,20.355151
-34.303646,7,20.357148
-34.71544,6,20.357148
-32.589546,6,20.362134
-48.570084,12,20.365127
-37.96586,6,20.365127
-40.403206,6,20.367121
-38.01215,5,20.367121
-31.511831,6,20.367121
-31.137722,6,20.372141
-36.766514,6,20.372141
-36.128017,6,20.37713
-34.960075,5,20.380121
-35.43086,6,20.380121
-35.587425,5,20.380121
-37.79234,7,20.38215
-45.054276,6,20.38215
-33.734665,6,20.387103
-34.319775,7,20.389099
-31.836065,5,20.392089
-38.10994,6,20.392089
-28.539276,6,20.394784
-32.02881,6,20.394784
-36.166542,6,20.396779
-35.772423,5,20.398775
-26.122335,8,20.401799
-26.644064,5,20.401799
-30.654087,6,20.405771
-31.980087,6,20.405771
-34.084908,6,20.408746
-38.103065,5,20.408746
-37.47761,6,20.408746
-34.223774,5,20.413907
-35.869774,6,20.413907
-38.41797,6,20.415901
-31.704708,5,20.418893
-35.345936,5,20.418893
-31.928858,5,20.42089
-37.73555,6,20.42388
-36.996376,6,20.42388
-29.846935,6,20.428867
-37.862473,5,20.428867
-37.856483,6,20.428867
-37.011555,5,20.430894
-30.163944,6,20.433877
-39.305977,6,20.435915
-32.448204,6,20.438907
-38.093044,6,20.438907
-37.87225,6,20.442898
-34.20488,5,20.442898
-35.534,7,20.445889
-34.741737,7,20.445889
-30.878017,6,20.447884
-38.5417,5,20.447884
-35.00783,6,20.453673
-38.599174,6,20.453906
-26.511501,6,20.457923
-31.67261,5,20.457923
-40.86423,5,20.457923
-27.08259,7,20.460914
-39.43867,6,20.462909
-26.723444,6,20.462909
-36.004528,6,20.467896
-26.498312,7,20.469891
-25.61272,6,20.472915
-33.595303,6,20.472915
-26.68946,6,20.472915
-34.456898,6,20.474928
-41.11928,6,20.47792
-33.74323,7,20.479916
-39.33526,6,20.484902
-39.950485,7,20.484902
-34.953335,6,20.486897
-32.34734,5,20.489889
-36.518536,7,20.489889
-37.383087,6,20.489889
-39.61942,7,20.489889
-37.201263,7,20.496909
-37.641308,6,20.4999
-37.37799,6,20.501895
-38.048836,5,20.501895
-35.48521,7,20.501895
-35.02816,6,20.504887
-33.955597,6,20.504887
-32.395485,6,20.504887
-33.95643,5,20.513768
-29.817318,6,20.513768
-32.93454,7,20.513768
-40.834274,6,20.516772
-38.99203,6,20.516772
-39.156876,6,20.518756
-33.382557,6,20.518756
-36.890663,6,20.518756
-39.83361,6,20.527732
-36.83454,6,20.527732
