#{"t_start": 1754489820.6862004, "env_id": "None"}
r,l,t
-111.56699,28,35.312136
-14.209321,25,35.352002
-61.127033,30,35.355245
-2034.0343,73,35.375293
-108.14741,32,35.382815
-2141.0837,76,35.382815
-15.18699,27,35.429087
-109.4394,27,35.452683
-3075.2026,94,35.454693
-10.749251,27,35.459692
-63.155514,28,35.462913
-2138.8423,73,35.495603
-16.464228,26,35.514418
-2085.3237,73,35.530766
-14.212054,25,35.534181
-941.4093,62,35.541721
-60.230846,28,35.544732
-64.65027,26,35.544732
-65.1481,27,35.549731
-62.906414,24,35.575202
-14.289352,22,35.587193
-14.031085,24,35.589193
-61.99088,27,35.606541
-59.97471,27,35.608541
-60.46707,27,35.61306
-14.236494,28,35.639163
-13.312145,26,35.647788
-356.89938,36,35.672861
-11.530964,24,35.696759
-2934.0796,87,35.710749
-698.99884,48,35.720975
-699.166,50,35.730837
-63.08049,27,35.73685
-2536.3872,82,35.737858
-64.97713,28,35.765544
-112.65401,25,35.773251
-1985.7665,73,35.781768
-13.97519,24,35.791124
-62.063656,31,35.797677
-1441.1848,63,35.801005
-14.33801,26,35.803697
-211.59595,33,35.8244
-13.857478,24,35.829404
-64.6157,28,35.851774
-15.081196,27,35.857394
-105.12349,30,35.886372
-109.90856,29,35.88853
-13.411452,23,35.8971
-62.986,28,35.906305
-350.5917,40,35.919481
-62.684048,30,35.947352
-61.229103,30,35.955478
-63.895523,27,35.979904
-12.891106,24,36.00539
-257.9354,36,36.011913
-1833.1791,71,36.015123
-62.435562,25,36.025644
-64.6348,30,36.03917
-12.862897,26,36.047971
-544.61707,53,36.062137
-12.667446,27,36.071081
-1041.4576,65,36.082612
-258.08112,33,36.08661
-163.02654,32,36.09515
-12.601009,23,36.099152
-107.8917,30,36.11508
-14.00627,24,36.130096
-63.112007,26,36.145148
-108.994225,29,36.159666
-113.44675,28,36.161175
-15.175511,23,36.168184
-108.68511,29,36.169189
-61.271755,27,36.182261
-160.87453,30,36.196769
-2679.1863,85,36.196769
-60.938824,25,36.201268
-14.042029,24,36.201268
-13.103247,24,36.209271
-62.095524,28,36.213789
-13.224299,27,36.224316
-14.826942,27,36.239836
-2034.781,72,36.241348
-62.595898,30,36.24535
-12.7855215,24,36.25287
-109.281685,29,36.256881
-15.183635,24,36.264405
-12.139101,24,36.279921
-63.59722,24,36.284451
-59.830627,28,36.285447
-14.321086,25,36.297967
-1342.2328,63,36.306446
-2145.9653,70,36.320112
-13.421901,24,36.325884
-15.281374,25,36.335031
-111.215355,29,36.341895
-258.0195,30,36.365468
-14.5457115,24,36.367463
-111.247284,26,36.382509
-59.932915,26,36.387515
-2585.4424,82,36.402571
-2383.8267,80,36.412092
-1392.5466,61,36.4141
-61.150692,28,36.416101
-13.21147,25,36.42819
-947.2684,58,36.433717
-13.373344,23,36.444231
-12.905244,28,36.464795
-63.15618,31,36.472315
-208.9487,33,36.472315
-14.132702,25,36.474312
-159.64421,27,36.48283
-111.21318,28,36.494341
-2340.9363,76,36.503861
-15.3365135,22,36.513371
-14.25494,30,36.524892
-63.167004,28,36.532418
-2586.9253,83,36.538427
-114.206825,28,36.546968
-64.57496,24,36.54897
-500.21942,43,36.550967
-59.89255,25,36.559484
-157.94304,32,36.585547
-13.160769,26,36.587546
-61.7628,26,36.596062
-1992.5172,73,36.598064
-10.699237,28,36.601077
-109.38922,29,36.61167
-17.447779,19,36.632106
-12.731989,26,36.634105
-63.017937,28,36.635111
-154.14665,31,36.656103
-1935.5878,71,36.673748
-1935.1664,70,36.687491
-10.70251,27,36.697427
-13.741934,28,36.700935
-12.529696,27,36.726895
-211.43777,31,36.74947
-15.007245,26,36.752994
-112.158424,30,36.778256
-2140.5034,70,36.778256
-2436.568,80,36.785788
-61.515728,28,36.791757
-14.582641,25,36.803278
-2087.793,71,36.803278
-743.2242,53,36.815814
-61.24719,32,36.817858
-11.701755,26,36.824345
-65.30299,29,36.829343
-158.91513,30,36.837858
-63.213005,25,36.846372
-208.87,33,36.848374
-62.123108,28,36.851912
-12.065429,25,36.870753
-14.34256,24,36.874254
-13.050368,24,36.884056
-15.486139,23,36.896577
-795.51984,48,36.904094
-797.79663,48,36.906092
-59.541325,28,36.924834
-62.790276,27,36.933178
-351.41595,35,36.935177
-13.144563,26,36.944693
-592.90857,52,36.945697
-12.606154,27,36.953205
-61.721157,30,36.960713
-2043.1974,69,36.975776
-12.177441,29,36.979774
-13.341782,26,36.983885
-258.01053,31,36.991401
-12.833563,24,36.991401
-13.436809,24,37.004921
-110.236595,28,37.027383
-13.024498,27,37.029387
-111.13375,26,37.038183
-108.14367,30,37.039188
-109.37261,30,37.045708
-892.435,55,37.055822
-14.591303,22,37.069847
-13.555336,25,37.08775
-14.989044,22,37.089748
-61.124866,28,37.093879
-2429.1377,82,37.098871
-62.156334,27,37.108386
-58.22498,26,37.118908
-17.585283,21,37.130942
-63.942307,24,37.132954
-58.935764,30,37.14247
-209.64873,29,37.151995
-1940.5547,69,37.158999
-2486.738,82,37.158999
-63.98874,29,37.171045
-110.738785,27,37.182095
-161.79791,31,37.188097
-593.9599,51,37.199605
-60.166843,28,37.20213
-14.807315,25,37.204126
-113.91302,30,37.24121
-109.27471,31,37.257349
-113.11433,30,37.257349
-600.38007,42,37.259348
-1833.2505,69,37.269226
-1193.6676,60,37.283428
-13.672468,26,37.291946
-932.51074,57,37.312003
-113.09876,27,37.312003
-2534.822,83,37.314003
-207.60425,31,37.319
-105.89918,32,37.321003
-62.23084,26,37.333047
-161.37172,32,37.35308
-13.371639,24,37.3631
-109.140434,28,37.36511
-206.08456,29,37.36711
-108.64067,30,37.371107
-111.869354,29,37.374638
-1246.0682,60,37.383158
-16.041645,28,37.406194
-15.213861,28,37.41671
-11.709736,26,37.418709
-212.14616,31,37.420709
-112.16243,30,37.429228
-14.222121,28,37.456815
-1689.3458,69,37.460814
-11.848657,28,37.479645
-1987.2437,74,37.501226
-111.35755,27,37.505229
-1941.7362,70,37.510738
-797.2238,55,37.515744
-260.23856,31,37.515744
-12.735005,25,37.524273
-2139.1091,74,37.55182
-61.864216,29,37.555953
-213.30394,31,37.555953
-12.446002,26,37.561457
-111.21908,27,37.562965
-2272.5703,81,37.562965
-111.738434,27,37.571481
-13.573267,23,50.800011
-736.94904,49,50.800011
-13.117266,26,50.812008
-59.35194,29,50.817009
-259.39694,34,50.82101
-9.451834,28,50.826534
-61.91207,28,50.858624
-13.48085,23,50.862145
-14.511806,23,50.871211
-109.724785,26,50.873225
-62.958527,27,50.885758
-13.166818,23,50.903791
-2535.6812,81,50.914482
-62.39252,28,50.91948
-61.55386,26,50.925011
-2339.8467,80,50.92601
-62.96378,27,50.92601
-13.530588,27,50.938527
-64.58794,24,50.952587
-13.069575,25,50.964122
-2587.597,82,50.966121
-14.78931,24,50.972287
-9.706559,30,50.978294
-61.482056,27,50.978294
-10.47655,28,50.979285
-61.05587,29,51.002897
-63.54012,27,51.012423
-14.946364,24,51.025968
-13.2687235,27,51.025968
-13.438542,24,51.031482
-13.505554,25,51.035594
-13.227161,28,51.038595
-14.832734,28,51.055656
-64.49415,26,51.060661
-14.446626,23,51.069463
-14.866104,22,51.077018
-64.46677,26,51.081525
-12.405013,23,51.083534
-1387.5146,64,51.097181
-15.4770155,24,51.105708
-15.114711,22,51.107705
-14.143734,26,51.123751
-12.7257,26,51.132858
-13.548415,28,51.140939
-13.955973,25,51.148456
-14.220577,21,51.150977
-14.482009,24,51.154987
-9.91754,26,51.175908
-14.061659,23,51.176905
-2475.5393,82,51.188308
-14.772453,25,51.188308
-12.908979,26,51.201341
-15.248391,24,51.201341
-12.233918,27,51.201341
-13.64177,25,51.225052
-63.18445,25,51.240289
-59.940666,28,51.246811
-12.9789,24,51.252308
-14.137247,26,51.255755
-2729.1067,87,51.261763
-210.47037,34,51.272984
-13.165433,24,51.277353
-13.600053,24,51.298718
-13.658341,28,51.301741
-64.124565,24,51.30376
-62.043682,26,51.312802
-1639.2026,65,51.315338
-63.49904,26,51.319258
-13.23533,23,51.323526
-13.6742115,25,51.353887
-109.21418,28,51.358261
-109.8741,29,51.365565
-65.245094,26,51.367725
-14.012903,25,51.367725
-65.06914,25,51.370924
-60.701214,27,51.379853
-798.06494,53,51.389037
-60.07113,28,51.410987
-14.488252,27,51.413511
-11.820855,26,51.419511
-64.916115,27,51.419511
-62.24356,28,51.423033
-13.363048,23,51.425043
-257.78375,35,51.439572
-63.100258,29,51.44512
-14.292429,21,51.45266
-14.352152,23,51.454669
-14.471054,24,51.464189
-62.23542,28,51.471988
-61.11095,27,51.473998
-60.207222,29,51.479998
-14.156364,27,51.492052
-63.09133,26,51.496053
-14.413403,23,51.500052
-64.14833,23,51.509574
-158.07384,32,51.515095
-62.165123,25,51.520603
-15.809324,24,51.526615
-63.564888,27,51.526615
-14.908754,23,51.537131
-14.730265,24,51.545652
-61.185017,28,51.549653
-14.68628,23,51.553147
-15.913368,22,51.567684
-209.47466,30,51.57073
-110.5948,28,51.577749
-111.37865,27,51.584853
-63.626293,27,51.594387
-60.075146,26,51.595385
-60.1285,27,51.600893
-14.030233,23,51.608903
-15.833806,23,51.612081
-1145.4008,57,51.62461
-15.205188,25,51.62961
-14.027325,24,51.637125
-14.524576,24,51.643834
-57.864674,31,51.656523
-14.263448,24,51.660851
-66.04565,22,51.681108
-15.014825,24,51.70096
-260.16934,34,51.70924
-63.64757,27,51.716236
-62.898083,24,51.718239
-1491.01,69,51.724772
-205.99666,30,51.732057
-15.227523,22,51.732057
-1440.9622,65,51.748575
-14.649362,26,51.749572
-14.3050785,24,51.759505
-59.5784,29,51.762029
-14.88743,21,51.764038
-12.692884,26,51.766039
-64.455215,29,51.786586
-12.313531,24,51.794116
-61.049908,25,51.797113
-13.590808,25,51.805641
-14.156654,24,51.80764
-14.146506,26,51.809641
-65.44486,24,51.828139
-303.4082,36,51.829153
-13.482844,23,51.832671
-9.834613,27,51.85151
-1442.0636,68,51.853522
-12.812495,27,51.85452
-14.38632,23,51.869038
-13.871139,25,51.87106
-14.658607,22,51.893037
-646.7395,59,51.898038
-64.3471,26,51.898038
-110.43549,32,51.907347
-63.40579,25,51.91286
-1690.5004,69,51.926377
-16.704565,23,51.93791
-114.37678,28,51.940924
-14.634435,23,51.946149
-63.69184,26,51.95722
-15.68873,27,51.972811
-61.976944,25,51.981329
-13.900447,25,51.984337
-2933.7231,89,51.986338
-1832.2203,70,51.991859
-61.511852,26,51.991859
-252.97693,31,52.010891
-15.548168,25,52.015901
-2284.9294,78,52.031969
-63.015156,26,52.034967
-60.239597,28,52.038969
-308.15216,34,52.043487
-13.565138,23,52.053027
-646.7373,52,52.072593
-110.4494,26,52.076591
-13.062373,24,52.076591
-13.575297,22,52.082134
-1189.5322,65,52.092658
-1345.5863,62,52.118854
-15.5343685,25,52.118854
-15.435881,26,52.125368
-10.110558,27,52.126367
-13.588728,25,52.128366
-1692.6033,65,52.153589
-63.88931,23,52.15959
-13.703,27,52.167107
-11.084588,26,52.169107
-2332.217,77,52.191099
-61.260838,30,52.205631
-13.783528,26,52.210629
-208.46805,32,52.214164
-160.46565,30,52.220664
-690.85846,58,52.228673
-2636.9673,80,52.233184
-62.136063,27,52.237177
-1538.74,67,52.242697
-15.33858,23,52.247697
-15.234225,22,52.256181
-65.11282,26,52.260689
-64.60534,24,52.274771
-62.15248,28,52.274771
-12.667343,25,52.282204
-108.52463,30,52.294723
-14.517039,27,52.298724
-13.92906,27,52.306251
-12.085872,26,52.308251
-253.8848,35,52.309255
-14.222331,24,52.318792
-13.817298,22,52.322309
-7.8625445,26,52.343216
-112.220764,27,52.348214
-13.488918,25,52.351741
-13.536448,26,52.35474
-12.8467655,26,52.369467
-110.343475,29,52.372051
-254.54187,34,52.372051
-10.815694,28,52.392945
-62.39915,27,52.396946
-13.789943,28,52.402371
-14.468942,26,52.402371
-11.899051,24,52.4129
-13.4816475,25,52.414902
-2639.2527,80,52.417901
-60.803482,28,52.417901
-14.568893,21,52.436986
-13.266556,24,52.442099
-60.930016,29,52.442099
-58.453392,29,52.445098
-14.097508,23,52.451652
-12.788203,24,52.455645
-64.28538,24,52.458647
-11.255488,26,52.461785
-14.056834,23,52.474835
-61.756687,26,52.484358
-61.22987,27,52.486357
-14.649764,25,52.492877
-13.599664,23,52.495874
-64.836975,27,52.499876
-14.610379,25,52.503392
-14.434871,24,52.514937
-12.244243,27,52.53187
-13.865076,24,52.535868
-13.132383,26,52.535868
-14.143063,23,52.540869
-1146.0038,58,52.540869
-14.6268635,22,52.549383
-693.7917,48,52.562014
-63.612583,27,52.573096
-13.534793,24,52.573096
-15.2301655,23,52.577097
-61.91369,27,52.578094
-11.251616,26,52.582628
-15.899489,23,52.587632
-1091.991,61,52.599159
-12.341392,26,52.606696
-63.524277,26,52.624536
-64.17854,28,52.637045
-8.05014,32,52.639044
-12.469288,26,52.64552
-61.98134,28,52.65604
-993.3459,55,52.670061
-108.47936,27,52.672098
-61.612896,27,52.683615
-109.39463,29,52.695148
-1940.6367,72,52.698148
-15.559425,26,52.700664
-13.22429,25,52.712188
-2330.0303,80,52.716197
-16.418375,24,52.724715
-10.978134,26,52.743748
-63.152927,28,52.743748
-13.731822,26,52.744747
-13.969311,24,52.754263
-14.712425,25,52.760775
-13.282953,25,52.769786
-1242.3912,58,52.772808
-2430.1963,82,52.781993
-63.97204,28,52.793513
-115.67986,27,52.793513
-114.64909,29,52.795513
-15.271844,24,52.797512
-15.479757,22,52.799514
-12.782847,26,52.819028
-64.79717,29,52.833062
-14.18881,23,52.835063
-61.29088,27,52.844594
-14.723457,27,52.849596
-12.222792,25,52.868647
-61.895664,24,52.889119
-66.58697,24,52.891638
-63.652508,25,52.90368
-1740.5814,68,52.906667
-746.7079,56,52.913185
-59.047195,29,52.919194
-15.245305,25,52.928973
-65.14719,25,52.942012
-2041.7521,72,52.948015
-9.746458,27,52.959084
-12.144618,26,52.962605
-62.75568,29,52.964606
-61.387146,26,52.968606
-62.021133,25,52.975305
-12.239703,26,53.006881
-63.488937,26,53.012398
-61.07628,27,53.012398
-63.07175,27,53.018408
-12.622308,26,53.025927
-1987.3274,70,53.028926
-596.06287,52,53.043743
-746.3705,50,53.044746
-15.139413,22,53.059162
-60.82866,26,53.06067
-60.842545,24,53.069681
-254.19083,31,53.076728
-156.089,32,53.09478
-15.212371,27,53.097779
-10.28503,27,53.10078
-61.50748,25,53.113431
-13.681162,25,53.115427
-14.136,26,53.125946
-15.901759,25,53.150987
-13.335304,25,53.152499
-63.478104,31,53.166038
-1890.7063,69,53.169546
-63.550377,27,53.169546
-111.17507,31,53.190805
-695.98926,54,53.19323
-17.43356,24,53.204768
-11.320761,27,53.217291
-62.49223,28,53.234687
-16.24194,25,53.257872
-112.459694,27,53.260871
-12.556596,25,53.267405
-12.587002,23,53.270922
-747.16675,50,53.288457
-13.975169,25,53.289458
-799.09143,51,53.289458
-2535.5276,81,53.29398
-12.189181,24,53.3065
-61.39317,25,53.311011
-15.140117,23,53.318027
-10.437577,29,53.326647
-14.633148,25,53.340746
-12.3494215,25,53.34276
-12.87149,25,53.345757
-15.102508,26,53.360781
-64.334076,27,53.367804
-352.8923,38,53.370959
-64.037735,30,53.379978
-63.23318,27,53.382192
-15.257827,22,53.388189
-12.599514,25,53.39327
-62.654503,26,53.403851
-15.015925,25,53.422083
-14.455994,24,53.428384
-16.800312,24,53.431908
-13.626901,25,53.448443
-13.771403,25,53.450952
-207.81897,30,53.4741
-63.138878,25,53.477068
-12.8048935,25,53.493414
-111.96851,26,53.503014
-15.410847,27,53.529104
-12.604686,27,53.552574
-13.12203,24,53.561105
-62.514233,26,53.592676
-2389.4675,76,53.598663
-108.83461,27,53.612917
-1684.6572,68,53.621924
-110.163956,30,53.626837
-2540.7856,77,53.628985
-1542.5167,69,53.643759
-14.967341,25,53.645758
-14.988493,25,53.6794
-2144.081,77,53.6794
-10.884647,28,53.6794
-63.821587,26,53.6794
-11.915623,26,53.695302
-59.672287,28,53.701835
-12.778624,25,53.728864
-14.464955,25,53.728864
-12.747137,26,53.730864
-14.155796,26,53.730864
-2239.9104,74,53.748704
-111.93745,28,53.750702
-311.7963,34,53.767745
-2428.7358,80,53.773844
-108.42273,29,53.786021
-61.46308,29,53.788022
-160.84341,31,53.792547
-12.482245,27,53.802079
-12.658416,26,53.802079
-207.81903,32,53.829129
-60.863163,29,53.829129
-13.935555,23,53.834649
-10.184057,27,53.836649
-64.89258,28,53.84065
-17.27705,26,53.849172
-1542.0138,64,53.850678
-157.42212,30,53.856697
-59.920975,27,53.879944
-60.923813,28,53.882331
-12.958324,25,53.888332
-158.7009,28,53.888332
-106.740074,30,53.893859
-62.814545,28,53.902374
-14.315276,25,53.927936
-9.031865,27,53.928933
-14.221054,23,53.934454
-159.64691,30,53.940957
-63.504986,24,53.944978
-354.29434,39,53.956516
-12.204388,26,53.972123
-13.89675,23,53.974127
-257.68997,33,53.986648
-15.942774,27,53.988642
-2440.9358,77,53.990643
-1789.1688,76,53.994159
-13.958205,22,53.996159
-108.0701,29,53.996159
-14.010598,24,54.016177
-64.71751,28,54.027713
-11.41376,25,54.038862
-14.298674,24,54.043374
-16.362925,26,54.043374
-59.927387,29,54.045377
-12.768336,25,54.048382
-207.71075,32,54.081207
-13.446165,24,54.084229
-14.23032,24,54.090738
-63.399708,26,54.090738
-60.321938,26,54.090738
-12.087481,27,54.094748
-15.916959,22,54.121301
-11.758067,26,54.124303
-15.690015,23,54.129319
-63.88721,24,54.131843
-2039.5387,74,54.133843
-11.602991,23,54.133843
-64.52318,30,54.142363
-1988.0331,72,54.157871
-15.590151,23,54.164384
-63.62732,25,54.1719
-12.909738,24,54.173897
-64.52859,28,54.181408
-14.050245,30,54.193957
-14.895754,23,54.197961
-62.981804,29,54.215986
-113.786545,28,54.224509
-111.35152,28,54.22651
-109.43033,30,54.237025
-14.61051,24,54.239028
-840.05133,60,54.239028
-12.610374,26,54.24555
-2288.083,77,54.259077
-13.033079,27,54.266281
-14.208601,23,54.267278
-62.2856,28,54.274799
-11.7563,27,54.286246
-206.7649,33,54.297787
-14.697778,23,54.299788
-61.65746,26,54.312702
-13.428857,23,54.31676
-14.561377,23,54.327817
-996.38293,54,54.342627
-109.87893,28,54.349632
-1341.9531,62,54.349632
-12.151381,24,54.356144
-14.046517,24,54.359143
-64.260414,28,54.393834
-62.869335,26,54.395834
-14.591576,23,54.397835
-113.032875,28,54.401352
-12.7595825,25,54.407356
-2635.8506,83,54.422397
-15.074188,23,54.444432
-2442.966,77,54.446433
-14.658313,24,54.448434
-13.7704115,26,54.448434
-12.748665,25,54.451949
-1446.4785,64,54.452957
-162.25569,33,54.474055
-13.15867,27,54.477055
-15.361455,24,54.493184
-63.81528,26,54.498185
-63.444714,27,54.502709
-63.82547,27,54.507717
-60.956608,28,54.509716
-158.96146,33,54.516248
-15.628463,26,54.529767
-9.37589,29,54.533103
-12.083968,26,54.546625
-14.093182,24,54.552148
-61.29089,27,54.554155
-159.21188,27,54.561687
-13.222652,25,54.566689
-205.28967,31,54.591872
-14.083181,23,54.592873
-61.435062,30,54.594877
-13.93693,26,54.608244
-63.231644,23,54.614802
-64.3636,24,54.645365
-64.27378,24,54.645365
-1525.9298,66,54.647364
-14.056607,24,54.647364
-11.210393,27,54.664403
-11.955311,28,54.672927
-744.55145,56,54.678922
-13.354256,24,54.692962
-11.803178,25,54.694972
-208.4124,32,54.711009
-12.811173,25,54.715021
-2573.1497,84,54.724536
-63.07073,25,54.729057
-161.11172,29,54.731057
-15.586874,23,54.741008
-13.125838,25,54.761574
-13.529296,24,54.762583
-60.995632,23,67.790732
-64.53152,22,67.793243
-109.541695,30,67.803801
-15.731187,21,67.813913
-203.14316,33,67.816914
-838.4493,60,67.822174
-13.367733,22,67.826173
-62.864964,25,67.828174
-2785.348,88,67.829172
-16.706448,25,67.84321
-62.2441,26,67.85673
-15.6465025,26,67.859731
-113.819016,28,67.868928
-14.607825,25,67.869941
-13.529681,26,67.872445
-16.474209,27,67.876445
-112.421616,28,67.8925
-63.382103,26,67.908016
-61.213608,28,67.909018
-15.521936,22,67.910017
-12.569502,25,67.915424
-15.801567,24,67.917423
-60.19782,26,67.923942
-2726.5122,87,67.931459
-66.53421,25,67.937462
-13.571841,23,67.947982
-110.63036,27,67.955498
-206.3263,29,67.957498
-61.613216,25,67.959499
-61.832565,28,67.962015
-65.1582,25,67.966017
-13.639422,25,67.972533
-12.069126,25,67.978532
-58.74334,29,67.995587
-64.643265,26,68.001259
-59.23403,27,68.001259
-14.101714,25,68.001259
-109.84438,30,68.017785
-255.50055,35,68.022299
-13.031295,25,68.022299
-15.551781,30,68.024309
-62.210926,26,68.043181
-12.651088,28,68.051716
-158.25677,34,68.06201
-62.689213,27,68.066525
-12.569201,24,68.066525
-13.290885,24,68.069525
-160.8495,28,68.075041
-62.620373,27,68.094105
-160.15573,27,68.103624
-14.66078,24,68.117141
-12.569432,26,68.119138
-9.8855915,28,68.119138
-1390.7615,63,68.121666
-60.134388,27,68.121666
-63.377052,27,68.129665
-15.410978,25,68.145082
-13.981481,22,68.149082
-14.112176,26,68.168837
-62.155674,25,68.168837
-12.148237,26,68.173353
-14.685948,28,68.177351
-11.427333,29,68.177351
-12.658164,26,68.182872
-15.28109,23,68.193144
-64.934326,27,68.204663
-13.62989,24,68.2246
-159.3561,29,68.226597
-211.64,30,68.228598
-10.666993,27,68.231699
-14.82189,27,68.235699
-59.89589,27,68.24487
-60.141365,28,68.255911
-62.460934,25,68.271949
-61.816906,26,68.271949
-61.35003,27,68.277946
-12.982512,31,68.283293
-158.02888,30,68.287294
-12.486277,27,68.304329
-14.26592,24,68.314845
-14.384273,26,68.317846
-2578.114,84,68.328521
-110.05808,29,68.331029
-161.84882,26,68.334044
-157.14162,31,68.340042
-13.416703,24,68.34715
-15.1827135,24,68.357666
-63.02153,25,68.373705
-64.68588,26,68.379704
-107.449104,30,68.384219
-2488.6487,80,68.385219
-64.25833,24,68.388219
-110.15594,29,68.390736
-61.2373,26,68.402265
-12.685773,23,68.412782
-984.98975,54,68.412782
-65.42697,26,68.424077
-12.485407,26,68.428077
-12.759844,25,68.432592
-13.550766,24,68.432592
-60.88474,28,68.433593
-13.338944,25,68.457372
-63.638393,25,68.474664
-13.993147,27,68.474664
-14.582199,26,68.480675
-63.342525,26,68.4822
-59.964443,29,68.486198
-64.02791,25,68.504947
-15.512388,25,68.523985
-63.45265,25,68.523985
-111.82263,28,68.536501
-60.903564,31,68.545039
-259.5037,34,68.546054
-2486.1733,78,68.560594
-61.510403,28,68.560594
-15.740185,21,68.564605
-3130.6882,89,68.570602
-159.12433,28,68.579452
