#{"t_start": 1754448252.4088926, "env_id": "None"}
r,l,t
-34.145115,6,3.681357
-39.182217,6,3.681357
-35.37535,6,3.683352
-32.61024,6,3.69133
-39.818516,6,3.69133
-38.269382,6,3.693325
-30.247198,6,3.693325
-33.413017,6,3.696317
-34.142105,6,3.696317
-29.385946,6,3.696317
-38.119637,6,3.698311
-45.35269,6,3.705293
-38.083134,6,3.705293
-30.997324,6,3.708285
-36.631027,6,3.708285
-37.747604,6,3.711277
-39.628963,6,3.711277
-38.452526,6,3.711277
-40.07359,6,3.713272
-36.81374,6,3.720253
-39.564095,6,3.720253
-28.677338,6,3.722247
-36.685047,6,3.722247
-43.194893,6,3.72524
-40.101433,6,3.72524
-43.025288,6,3.72524
-32.140892,6,3.728232
-41.71173,6,3.734215
-33.02219,6,3.734215
-23.818981,6,3.737208
-38.43889,6,3.737208
-37.739666,6,3.739202
-30.707123,6,3.739202
-31.032944,6,3.739202
-38.06231,6,3.741197
-34.688076,6,3.748997
-34.306427,6,3.748997
-38.61512,5,3.748997
-39.840515,6,3.750958
-34.897587,6,3.753964
-34.54612,6,3.753964
-34.223324,6,3.753964
-32.48033,6,3.755944
-34.061462,6,3.762925
-34.114452,6,3.762925
-35.44218,6,3.762925
-45.431385,6,3.765952
-32.98115,6,3.767913
-22.176481,6,3.767913
-33.191284,6,3.767913
-35.848427,6,3.77094
-33.761406,5,3.776925
-37.429337,6,3.776925
-30.028322,6,3.776925
-20.611443,6,3.776925
-38.428734,6,3.78189
-30.61429,6,3.78189
-27.112593,6,3.78189
-45.432144,6,3.784902
-33.53806,5,3.788856
-34.300457,6,3.791882
-39.14876,6,3.791882
-42.803925,6,3.791882
-41.90594,6,3.795838
-34.9529,6,3.795838
-33.660656,6,3.795838
-37.09734,6,3.797832
-40.163998,6,3.802851
-37.134285,6,3.805844
-28.639606,6,3.805844
-33.228436,6,3.805844
-38.307293,6,3.810831
-37.696346,7,3.812792
-36.537197,7,3.814787
-34.91235,8,3.814787
-32.561134,6,3.817813
-37.285965,6,3.819774
-45.29054,6,3.819774
-44.60596,6,3.819774
-39.4328,5,3.821768
-26.551748,6,3.826755
-43.483765,6,3.829779
-34.167477,6,3.829779
-38.69574,6,3.831743
-32.487766,6,3.833736
-32.435673,6,3.833736
-33.680294,6,3.836763
-34.274216,7,3.836763
-31.366022,5,3.838723
-35.17831,6,3.84371
-36.733345,6,3.84371
-36.331333,6,3.846736
-39.575844,6,3.848696
-33.552216,6,3.848696
-27.68243,6,3.851724
-44.844063,6,3.851724
-36.499474,6,3.853683
-36.545235,6,3.858702
-38.763504,6,3.858702
-33.442894,6,3.860697
-46.646828,6,3.86266
-40.52602,6,3.86266
-41.13521,6,3.865652
-33.28887,6,3.865652
-37.97866,6,3.868678
-42.120167,6,3.872633
-39.937798,6,3.872633
-34.829563,6,3.875658
-34.867344,6,3.877651
-33.462948,6,3.877651
-42.312977,6,3.879614
-37.66427,6,3.879614
-34.3078,6,3.881608
-34.627476,6,3.887625
-33.414394,6,3.88962
-35.39459,7,3.88962
-34.955624,6,3.893576
-44.564823,6,3.893576
-38.34046,7,3.893576
-29.10359,7,3.893576
-37.675835,6,3.8966
-30.88778,5,3.900559
-31.44969,6,3.900559
-37.969887,6,3.903549
-38.51489,6,3.908537
-36.70803,6,3.908537
-34.260414,6,3.908537
-40.584755,6,3.908537
-38.193226,6,3.910531
-30.128529,6,3.91555
-39.475815,6,3.917512
-33.30547,7,3.917512
-36.668148,6,3.921501
-29.691101,6,3.921501
-33.793575,6,3.922531
-30.5873,5,3.922531
-45.14475,6,3.922531
-38.194447,6,3.929515
-38.06255,6,3.931507
-44.474735,6,3.931507
-34.839115,5,3.93347
-37.975155,5,3.93347
-38.39409,6,3.936494
-29.54677,6,3.936494
-34.230606,6,3.936494
-30.449358,5,3.942446
-44.40155,6,3.942446
-37.63878,6,3.945438
-35.68392,6,3.948465
-34.592434,6,3.948465
-31.860228,6,3.950424
-41.352905,6,3.950424
-23.119923,6,3.950424
-33.84987,6,3.957407
-40.503128,6,3.957407
-30.53764,6,3.960431
-37.176735,5,3.962393
-34.300797,6,3.962393
-44.454426,6,3.962393
-33.814743,6,3.965385
-29.364414,6,3.965385
-32.572357,6,3.973396
-38.583958,6,3.975358
-33.366123,6,3.97835
-26.157837,8,3.97835
-35.014168,6,3.97835
-37.507607,6,3.97835
-35.554825,6,3.980344
-44.312027,6,3.980344
-36.792885,6,3.988323
-37.7301,6,3.991317
-32.497646,6,3.99331
-38.969204,6,3.99331
-43.10639,6,3.99331
-33.60889,6,3.996301
-41.85434,6,3.996301
-35.748943,7,3.996301
-32.834076,6,4.003283
-33.66,6,4.006275
-39.001003,6,4.009302
-38.603584,6,4.009302
-39.695827,6,4.009302
-40.72902,6,4.011261
-23.146935,6,4.011261
-43.096542,6,4.011261
-36.701756,6,4.018243
-37.89117,6,4.021268
-39.32019,6,4.02323
-34.241394,6,4.02323
-37.858723,6,4.026222
-32.55517,7,4.026222
-34.48905,6,4.026222
-34.482822,7,4.029213
-36.14636,6,4.033205
-39.879322,6,4.035197
-45.06741,6,4.038224
-34.153824,6,4.038224
-32.54567,6,4.040184
-42.33388,6,4.040184
-33.21021,6,4.040184
-43.27742,6,4.042179
-27.620798,7,4.050191
-33.052162,6,4.050191
-33.5996,6,4.052153
-37.360012,6,4.052153
-30.895279,6,4.054147
-44.16145,6,4.055176
-31.314089,7,4.057173
-33.596428,7,4.059135
-39.141495,6,4.064121
-34.28486,6,4.067113
-35.948685,6,4.067113
-39.941536,7,4.067113
-30.723108,6,4.069107
-42.184875,6,4.069107
-43.965103,6,4.071101
-33.494835,6,4.074126
-33.94043,6,4.078084
-30.523445,6,4.081109
-34.488033,6,4.081109
-34.186775,6,4.083071
-39.769184,6,4.083071
-29.716362,7,4.083071
-44.206467,6,4.086062
-33.97324,6,4.088056
-38.76235,6,4.093076
-33.797234,6,4.095037
-35.41004,7,4.098064
-35.0268,6,4.098064
-36.045948,6,4.098064
-29.655558,7,4.10006
-32.95542,6,4.10006
-39.14926,6,4.10202
-36.670696,6,4.107038
-32.547367,6,4.109
-33.97944,6,4.112025
-38.720196,6,4.112025
-34.432423,7,4.113987
-31.050415,6,4.113987
-42.77674,6,4.113987
-33.214214,6,4.115982
-43.920444,6,4.121004
-38.934303,6,4.122964
-32.343056,6,4.125955
-32.362686,6,4.125955
-32.85255,6,4.128947
-30.399096,6,4.128947
-31.67406,6,4.128947
-34.96213,6,4.130941
-34.932068,6,4.134931
-41.14886,6,4.137957
-35.15092,6,4.139953
-30.70192,5,4.139953
-42.72844,6,4.139953
-41.794945,6,4.141912
-34.261288,6,4.141912
-32.257637,6,4.144906
-34.635925,6,4.149928
-32.095318,6,4.15192
-34.365356,6,4.15388
-32.052067,7,4.156908
-34.66098,6,4.156908
-39.80553,6,4.158902
-24.117224,8,4.160862
-39.86825,6,4.162858
-38.471592,6,4.165849
-32.879547,6,4.168875
-40.414856,6,4.170835
-39.155865,6,4.170835
-41.038628,6,4.172829
-33.120728,6,4.175857
-35.783333,6,4.177849
-27.30343,5,4.177849
-74.529724,17,4.179811
-30.818954,6,4.181841
-30.098602,6,4.184798
-46.00788,6,4.184798
-37.044846,6,4.187791
-32.6726,6,4.189785
-41.020153,6,4.191779
-37.868755,6,4.193773
-28.044987,8,4.1968
-41.82542,6,4.1968
-39.255257,6,4.198761
-34.221252,6,4.198761
-34.749474,6,4.200755
-39.395844,6,4.203748
-39.38707,6,4.206772
-38.06873,6,4.208734
-39.32536,6,4.210762
-37.154037,7,4.213755
-46.063442,6,4.213755
-39.301167,7,4.215715
-44.925518,6,4.215715
-29.366863,6,4.21771
-31.694313,6,4.220734
-34.521915,6,4.222696
-24.283117,6,4.224691
-37.161423,6,4.227684
-29.952671,7,4.229677
-30.566727,6,4.229677
-32.59268,7,4.232704
-34.424618,6,4.232704
-32.34654,6,4.234697
-34.102695,6,4.236659
-34.703766,6,4.241646
-23.58187,7,4.241646
-30.577177,6,4.244671
-30.248072,6,4.244671
-34.35824,6,4.246632
-31.166447,7,4.249657
-34.15695,6,4.251654
-31.31557,7,4.251654
-29.5762,6,4.256639
-26.13177,6,4.256639
-46.652473,6,4.258634
-38.46083,6,4.258634
-44.83118,6,4.260595
-20.140236,6,4.263587
-28.720613,6,4.26658
-35.747,7,4.268574
-36.826984,6,4.270568
-45.27094,6,4.270568
-43.952145,6,4.273592
-36.661297,7,4.275556
-36.114563,6,4.275556
-34.978706,6,4.27755
-39.601913,6,4.280577
-39.292545,6,4.282537
-40.514378,5,4.285529
-34.16731,6,4.285529
-36.451473,6,4.285529
-34.975677,6,4.290547
-40.93042,6,4.290547
-32.35399,6,4.29251
-34.019703,6,4.294505
-29.057838,6,4.297529
-31.065634,6,4.299492
-39.044758,6,4.299492
-36.385395,6,4.299492
-44.395103,6,4.30448
-45.432835,6,4.30448
-44.367107,6,4.30747
-41.232628,6,4.309498
-38.49395,5,4.311459
-37.866344,6,4.311459
-32.140877,6,4.314483
-44.689983,6,4.314483
-41.631584,6,4.318477
-38.438763,6,4.318477
-34.162136,6,4.320435
-34.42263,6,4.322431
-46.04349,6,4.325422
-38.03968,6,4.325422
-36.805527,6,4.328414
-27.017977,6,4.328414
-45.33864,6,4.332403
-39.547497,6,4.332403
-41.005867,6,4.335428
-37.41463,6,4.337423
-48.0695,6,4.339384
-30.003046,5,4.339384
-38.595207,6,4.339384
-36.955906,6,4.342408
-25.869516,5,4.344372
-40.65068,6,4.347364
-45.10877,6,4.349358
-22.715956,6,4.352382
-30.213507,6,4.354377
-35.752243,6,4.354377
-25.606577,5,4.356339
-34.404495,7,4.356339
-30.053902,6,4.356339
-40.15618,6,4.361358
-30.619001,7,4.366345
-40.675587,6,4.366345
-43.78238,6,4.368309
-30.808043,5,4.368309
-27.422333,5,4.368309
-35.039783,7,4.371332
-47.78512,6,4.371332
-40.90524,6,4.375288
-40.87485,6,4.380275
-28.530216,6,4.380275
-40.369396,6,4.383268
-32.44385,5,4.383268
-29.2251,6,4.383268
-38.72244,6,4.383268
-35.4708,6,4.386259
-39.258923,6,4.391245
-40.744846,6,4.395235
-33.490402,6,4.39723
-35.884724,6,4.39723
-32.45431,6,4.39723
-32.351665,7,4.39723
-32.70599,6,4.400254
-27.495108,7,4.400254
-31.514818,6,4.405209
-31.231064,5,4.410228
-32.869984,6,4.410228
-31.742191,5,4.410228
-34.958923,6,4.41219
-38.803375,6,4.41219
-32.05507,6,4.414185
-41.128937,6,4.41521
-34.39158,7,4.421166
-34.311222,6,4.424158
-39.468494,6,4.424158
-40.07524,6,4.427185
-31.024767,7,4.427185
-32.84509,6,4.427185
-35.279232,6,4.429145
-32.59508,6,4.429145
-31.398832,6,4.436158
-37.28783,6,4.438153
-29.29956,6,4.438153
-32.816055,6,4.441145
-34.436386,6,4.441145
-32.713543,7,4.443107
-30.766226,6,4.443107
-29.442314,6,4.443107
-32.70541,6,4.451119
-23.14673,6,4.453116
-38.814934,6,4.453116
-42.106533,6,4.456073
-40.73536,6,4.456073
-33.70735,6,4.458068
-37.815125,6,4.458068
-35.310722,6,4.458068
-35.799217,6,4.465049
-34.148426,6,4.468073
-38.67179,6,4.468073
-32.027885,6,4.471076
-41.676743,5,4.471076
-44.011692,6,4.471076
-33.60821,6,4.473027
-32.559944,6,4.473027
-40.772984,6,4.482038
-26.131863,7,4.482038
-30.863934,6,4.482038
-35.525227,6,4.484995
-44.56254,6,4.484995
-29.105824,6,4.484995
-33.434788,6,4.487988
-33.276005,6,4.487988
-34.486813,6,4.496996
-33.58929,6,4.496996
-30.716286,6,4.496996
-39.6586,6,4.49896
-37.587925,6,4.49896
-31.253815,5,4.49896
-30.148552,7,4.50195
-37.468044,6,4.50195
-29.436716,6,4.511955
-44.59886,6,4.511955
-33.065712,6,4.511955
-41.615513,6,4.513918
-43.30199,6,4.513918
-28.940804,6,4.513918
-25.801382,6,4.516944
-37.392124,6,4.516944
-39.58262,6,4.526884
-38.327065,6,4.526884
-22.405529,7,4.528878
-40.909885,6,4.528878
-37.367504,6,4.528878
-29.25715,6,4.531903
-37.415188,6,4.531903
-25.567171,7,4.531903
-37.657925,6,4.540846
-37.903378,6,4.540846
-37.582897,6,4.543838
-29.755604,6,4.543838
-36.042095,6,4.543838
-46.4516,6,4.546863
-33.214714,6,4.546863
-33.65929,6,4.546863
-37.579483,7,4.55927
-32.368233,6,4.55927
-39.3992,6,4.55927
-39.628643,6,4.55927
-39.867645,6,4.561294
-34.15971,6,4.561294
-43.059303,6,4.561294
-32.44031,8,4.561294
-44.387512,5,4.571233
-29.244452,6,4.574224
-45.140358,6,4.576219
-36.54552,6,4.576219
-31.45751,7,4.576219
-35.68073,6,4.576219
-32.551456,7,4.576219
-35.823322,6,4.576219
-32.61112,6,4.589217
-20.181822,7,4.589217
-24.39815,6,4.591179
-39.315662,6,4.591179
-25.751259,6,4.591179
-33.14982,6,4.591179
-35.670094,6,4.591179
-41.209305,6,4.591179
-39.164494,6,4.60215
-40.17538,6,4.60318
-39.365917,6,4.605145
-33.100143,6,4.606178
-42.5187,6,4.606178
-31.368944,7,4.608135
-35.727943,7,4.608135
-24.001842,7,4.608135
-40.23243,6,4.61711
-36.666546,6,4.61711
-35.64717,6,4.620134
-40.390987,6,4.620134
-43.207592,6,4.620134
-40.846085,6,4.622097
-33.749203,6,4.622097
-33.728096,7,4.62509
-36.228676,6,4.633101
-32.08893,6,4.633101
-36.129047,6,4.635062
-41.62578,6,4.635062
-39.01636,6,4.635062
-41.19355,6,4.638054
-39.683548,6,4.638054
-34.916122,6,4.640049
-37.89248,5,4.648027
-46.95585,6,4.648027
-34.893326,6,4.648027
-44.6772,6,4.650026
-37.862556,6,4.650026
-40.765694,6,4.653015
-30.248014,6,4.653015
-36.843254,6,4.655008
-37.238068,6,4.662022
-35.557682,6,4.662022
-32.70347,6,4.662022
-39.042336,6,4.664983
-38.82136,6,4.664983
-32.027527,7,4.669968
-35.08086,6,4.669968
-35.928646,7,4.669968
-36.42998,6,4.676987
-33.36423,6,4.676987
-35.84814,7,4.679974
-33.986763,6,4.679974
-32.0801,7,4.68197
-46.032227,6,4.68493
-47.03213,6,4.68493
-32.02909,6,4.68493
-35.19044,6,4.691911
-37.493023,6,4.691911
-33.828342,6,4.694902
-38.255695,5,4.694902
-36.219624,7,4.696897
-33.598114,6,4.699923
-34.177048,6,4.699923
-44.891735,6,4.699923
-30.49157,5,4.704875
-40.508713,6,4.70687
-31.572386,6,4.709863
-29.595995,6,4.709863
-40.45456,6,4.711857
-34.520912,6,4.71488
-34.913086,6,4.71488
-30.539492,6,4.71488
-36.466034,7,4.720833
-39.24325,6,4.720833
-40.242725,6,4.723826
-39.359592,6,4.723826
-37.228756,6,4.726818
-33.376038,6,4.729841
-29.499226,6,4.729841
-39.607994,6,4.729841
-37.98888,6,4.735793
-39.416683,6,4.736823
-30.354202,6,4.738817
-39.59195,6,4.74078
-29.443312,7,4.74078
-34.471706,6,4.743772
-38.06022,6,4.743772
-38.30063,7,4.746764
-45.90882,6,4.751785
-41.27189,6,4.751785
-36.767727,6,4.756737
-34.56081,6,4.756737
-36.181995,7,4.756737
-38.244392,6,4.758732
-32.334904,6,4.758732
-22.314358,6,4.760726
-35.218964,6,4.767742
-39.770668,6,4.767742
-33.041534,6,4.772695
-24.384577,6,4.772695
-38.54959,7,4.774689
-38.01014,6,4.774689
-40.604465,6,4.774689
-38.173523,6,4.776683
-36.274776,6,4.781672
-31.706663,7,4.784664
-40.00381,6,4.787655
-27.319588,5,4.787655
-29.597828,6,4.787655
-45.02986,6,4.789649
-45.56814,6,4.790684
-36.268974,6,4.792641
-42.51188,6,4.79663
-51.55101,6,4.799656
-41.097195,6,4.801617
-39.67432,6,4.802647
-26.932999,6,4.802647
-39.818516,6,4.805608
-39.03629,6,4.805608
-38.798794,6,4.808599
-39.37393,6,4.813624
-45.0455,6,4.815579
-37.901134,6,4.818572
-41.55753,6,4.818572
-43.06663,5,4.818572
-39.466633,6,4.820566
-31.136402,8,4.823559
-45.357136,6,4.823559
-30.740927,5,4.82655
-32.06506,6,4.831571
-33.773014,6,4.834528
-41.480934,6,4.834528
-36.170433,6,4.834528
-29.124214,6,4.837521
-31.634823,5,4.837521
-28.157833,7,4.841617
-34.751995,6,4.841617
-44.699013,6,4.847843
-30.774174,6,4.850834
-37.423046,6,4.850834
-33.50113,6,4.850834
-36.967186,6,4.852798
-40.334717,6,4.852798
-38.54329,6,4.857784
-35.08841,6,4.857784
-33.043915,6,4.861773
-29.076784,6,4.865763
-38.893097,6,4.865763
-35.727463,6,4.865763
-34.761524,6,4.867757
-32.828823,6,4.868793
-31.409628,6,4.872743
-45.675865,6,4.872743
-36.353138,6,4.877763
-33.76955,6,4.879725
-35.54715,5,4.879725
-40.08357,6,4.879725
-25.597841,7,4.882751
-34.80924,6,4.882751
-39.55946,6,4.887704
-35.60054,7,4.889698
-25.636269,6,4.892722
-41.8518,6,4.894686
-34.92029,6,4.894686
-34.954147,6,4.894686
-38.03834,6,4.897713
-24.267048,6,4.897713
-39.337173,7,4.90466
-37.61496,6,4.907686
-38.15947,7,4.907686
-44.676292,6,4.909645
-39.160862,6,4.909645
-39.06848,6,4.909645
-39.000538,6,4.912669
-30.435703,7,4.914631
-36.450504,5,4.917656
-38.59152,6,4.921645
-36.562744,6,4.921645
-32.363926,5,4.921645
-39.96316,6,4.924605
-35.307346,6,4.924605
-26.243986,7,4.930621
-40.335693,6,4.930621
-45.202816,6,4.932583
-36.252113,6,4.937605
-36.259052,6,4.937605
-34.743355,6,4.937605
-39.364582,6,4.939565
-34.792446,6,4.939565
-27.431726,6,4.944552
-38.13818,6,4.944552
-36.883495,6,4.947545
-39.137436,5,4.949538
-35.019726,6,4.952563
-44.030277,6,4.952563
-33.44866,6,4.954525
-34.139633,6,4.954525
-36.018787,5,4.956519
-43.056644,6,4.959511
-40.72291,6,4.961506
-31.549734,5,4.9645
-43.975716,6,4.9645
-34.232426,6,4.967491
-33.652058,6,4.969485
-46.12797,6,4.970516
-42.39225,6,4.972477
-33.908985,5,4.974472
-33.43194,6,4.974472
-35.505287,6,4.979459
-35.296436,6,4.979459
-41.467365,6,4.981453
-33.628483,6,4.984446
-41.257557,6,4.987438
-33.96307,7,4.987438
-34.679535,6,4.990429
-35.36903,6,4.990429
-33.01099,6,4.994418
-33.24577,6,4.995448
-40.61526,6,4.997443
-38.549324,6,4.999406
-36.26744,6,5.0014
-31.65274,5,5.0014
-36.131535,7,5.004393
-33.096592,6,5.004393
-26.966843,6,5.010375
-36.356697,6,5.010375
-41.623077,6,5.01237
-31.496092,6,5.015362
-39.621845,6,5.017357
-35.608196,6,5.017357
-44.494095,6,5.020382
-28.834694,6,5.020382
-38.41908,6,5.025336
-38.529537,6,5.025336
-34.7097,6,5.028328
-39.65183,6,5.030322
-34.6155,6,5.033347
-28.628288,6,5.033347
-30.372536,6,5.03531
-42.389645,6,5.03531
-33.292053,6,5.040329
-34.926937,6,5.040329
-36.310337,6,5.04229
-37.76795,6,5.045283
-29.777739,6,5.048275
-34.427868,6,5.048275
-38.879986,6,5.050269
-37.25335,6,5.050269
-32.102448,6,5.055291
-33.895576,7,5.057286
-46.753006,6,5.057286
-38.150837,6,5.059246
-34.530617,6,5.061241
-28.85994,6,5.061241
-33.791267,6,5.064235
-31.070782,6,5.064235
-40.095005,6,5.069251
-37.167,6,5.071213
-23.19839,6,5.071213
-26.320272,5,5.073208
-46.05672,6,5.073208
-39.518356,6,5.076232
-30.966,6,5.078195
-42.966377,6,5.078195
-29.230392,6,5.082183
-39.51068,6,5.086209
-42.144936,7,5.088168
-39.408432,6,5.088168
-34.241684,6,5.088168
-28.894825,6,5.091192
-33.566925,6,5.093155
-37.213333,6,5.093155
-43.800423,6,5.100137
-37.13484,7,5.100137
-41.796024,6,5.10213
-31.137085,6,5.10213
-33.706123,6,5.10213
-37.439125,6,5.105123
-37.237877,6,5.108147
-33.416874,6,5.108147
-38.650204,6,5.11513
-31.201664,6,5.11513
-44.926933,6,5.11709
-45.59435,6,5.11709
-38.535442,6,5.11709
-31.757513,6,5.12211
-35.653168,6,5.12211
-37.69192,8,5.124072
-34.640278,6,5.130057
-36.61938,6,5.130057
-36.94996,6,5.132051
-24.734974,6,5.132051
-30.093613,6,5.132051
-44.363945,6,5.137038
-38.35263,6,5.137038
-33.91955,6,5.140061
-34.60268,6,5.144019
-38.634686,6,5.144019
-37.140907,6,5.14701
-34.479294,6,5.14701
-35.451828,6,5.14804
-41.826687,6,5.151997
-34.299957,6,5.151997
-47.989124,6,5.155021
-28.330803,5,5.158978
-39.137444,6,5.16197
-33.965042,6,5.16197
-27.459875,7,5.16197
-33.920094,7,5.16197
-27.82313,5,5.164964
-45.494423,6,5.166957
-31.626238,6,5.169983
-35.425632,6,5.173939
-37.29248,5,5.173939
-35.18056,6,5.176963
-33.074917,6,5.176963
-42.52814,6,5.176963
-33.268936,6,5.178926
-45.022987,6,5.18092
-38.36018,6,5.183913
-30.799292,5,5.188898
-45.75795,6,5.188898
-37.838913,7,5.191891
-39.31248,6,5.191891
-34.70023,6,5.191891
-39.901722,6,5.193886
-28.779652,6,5.196877
-31.16166,6,5.19987
-33.60666,6,5.204856
-32.867634,6,5.204856
-41.02949,6,5.207847
-44.846203,6,5.207847
-29.584139,7,5.21084
-32.818775,6,5.21084
-36.070744,6,5.213831
-41.582005,6,5.215827
-33.31215,5,5.220813
-36.046375,6,5.220813
-35.12501,6,5.224803
-30.617628,7,5.224803
-32.197033,5,5.227794
-45.555264,6,5.227794
-32.736042,7,5.230786
-43.615253,6,5.232781
-38.79481,5,5.235773
-28.382164,5,5.237768
-33.985687,6,5.24076
-35.427998,7,5.24076
-39.049698,6,5.243752
-41.7801,6,5.243752
-40.862526,6,5.246744
-39.53959,6,5.249737
-35.928123,6,5.252761
-38.848797,6,5.254722
-44.12643,6,5.257747
-40.06577,6,5.257747
-29.911484,6,5.260706
-39.07233,6,5.260706
-38.062443,6,5.263699
-34.121674,6,5.266692
-35.629417,6,5.269715
-31.027021,7,5.27467
-34.45089,6,5.27467
-38.83874,6,5.27467
-44.867146,6,5.277661
-33.34539,7,5.280653
-41.650246,6,5.280653
-29.29773,6,5.282648
-30.433437,6,5.286639
-41.305634,6,5.292623
-35.78567,6,5.292623
-40.81081,6,5.294616
-39.374233,7,5.294616
-37.80706,6,5.297608
-33.666714,6,5.297608
-32.243282,6,5.300599
-40.09257,6,5.303592
-42.300777,6,5.308578
-34.05855,6,5.309603
-39.68631,6,5.311571
-36.910732,6,5.311571
-34.3747,5,5.311571
-36.91019,6,5.314563
-37.10047,6,5.317554
-37.140316,6,5.320546
-30.654987,6,5.328525
-29.313248,7,5.328525
-33.78821,6,5.328525
-35.42919,7,5.328525
-36.95494,7,5.331518
-33.0683,6,5.331518
-35.510498,6,5.33451
-42.339115,6,5.337501
-26.276896,5,5.342489
-32.714493,6,5.345483
-19.871323,6,5.345483
-50.24417,6,5.345483
-43.669518,6,5.348472
-32.637016,5,5.348472
-28.050348,7,5.351464
-31.389114,7,5.35645
-33.476215,6,5.359443
-38.91118,6,5.362436
-38.904285,6,5.362436
-34.432735,6,5.362436
-34.672966,6,5.365428
-33.89564,5,5.365428
-34.373207,6,5.365428
-39.108032,6,5.373405
-31.25431,6,5.376398
-31.093138,5,5.376398
-45.937443,6,5.379389
-39.08437,6,5.379389
-39.621372,6,5.382382
-34.355927,6,5.382382
-34.112312,6,5.382382
-34.18569,6,5.391358
-37.555588,5,5.391358
-40.693943,6,5.393352
-36.390984,6,5.396345
-33.05246,6,5.396345
-39.612835,6,5.399337
-39.30232,6,5.399337
-40.2468,6,5.399337
-32.73749,5,5.405321
-33.437737,6,5.408312
-31.283827,6,5.411304
-37.263893,5,5.411304
-30.958744,6,5.414296
-34.823303,6,5.416291
-26.87354,6,5.416291
-39.689327,6,5.416291
-40.920067,6,5.421277
-34.19045,6,5.42427
-34.796616,6,5.428259
-39.084465,6,5.428259
-40.26079,6,5.430255
-47.497528,6,5.433245
-45.00341,6,5.433245
-42.22127,6,5.433245
-33.354958,6,5.438232
-35.12235,6,5.444217
-26.307648,7,5.444217
-28.89747,6,5.444217
-36.383133,6,5.447209
-34.282246,5,5.447209
-38.00456,6,5.450201
-31.846533,6,5.450201
-39.7579,5,5.452196
-39.829735,6,5.460173
-41.655537,6,5.460173
-37.947025,6,5.460173
-44.758636,6,5.463166
-32.573605,6,5.463166
-38.72918,6,5.466158
-41.851933,6,5.466158
-47.80952,6,5.469149
-38.08825,6,5.477129
-38.748634,6,5.477129
-38.641518,6,5.477129
-34.86049,6,5.480156
-33.10072,6,5.482115
-43.748917,7,5.482115
-37.355698,6,5.486106
-32.532173,7,5.486106
-34.146744,6,5.494082
-35.683037,6,5.494082
-31.803637,6,5.494082
-32.849796,6,5.497076
-38.852207,6,5.499069
-29.927639,6,5.499069
-36.125183,6,5.502062
-33.34233,7,5.506052
-34.772015,6,5.511039
-32.037094,6,5.511039
-35.678356,6,5.511039
-22.443056,6,5.51403
-31.928963,6,5.517022
-39.0544,6,5.519016
-31.924301,7,5.519016
-46.10039,6,5.522009
-30.532478,5,5.525
-31.870049,6,5.527992
-31.79491,7,5.530984
-33.806587,6,5.530984
-39.7785,6,5.535971
-32.334217,7,5.535971
-39.745472,6,5.535971
-28.945135,6,5.538973
-38.26942,6,5.540957
-36.07635,6,5.54395
-33.058662,6,5.546954
-32.606853,6,5.546954
-26.480795,5,5.549935
-45.69727,6,5.552925
-37.56238,6,5.552925
-38.47961,6,5.555919
-39.70975,6,5.557912
-32.19192,6,5.560904
-37.912006,6,5.563896
-34.570595,6,5.563896
-44.22054,6,5.566889
-35.557674,6,5.569879
-33.612003,7,5.572906
-39.753586,6,5.572906
-31.8765,6,5.574867
-44.1063,6,5.577859
-47.13846,6,5.579853
-37.70167,6,5.579853
-39.00312,6,5.582845
-38.870205,6,5.585838
-28.465313,6,5.588831
-34.310455,6,5.588831
-31.714836,6,5.591821
-37.79817,6,5.594814
-30.532593,6,5.596807
-32.71916,7,5.5998
-35.88994,6,5.5998
-31.27451,6,5.601795
-44.134632,6,5.604787
-47.814007,6,5.604787
-34.118874,6,5.607779
-33.942833,6,5.610772
-32.278053,6,5.613762
-39.368004,5,5.613762
-45.750378,6,5.615759
